review_id,char_count,word_count,sentence_count,avg_word_length,uppercase_ratio,punctuation_density,exclamation_count,question_count,has_emoji,readability_score,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,positive_keyword_count,negative_keyword_count,beach_keyword_count,temple_keyword_count,nature_keyword_count,historical_keyword_count,destination,district,location_type,has_beach,has_temple,has_nature,has_historical,district_encoded,loctype_beaches,loctype_bodies_of_water,loctype_farms,loctype_gardens,loctype_historic_sites,loctype_museums,loctype_national_parks,loctype_nature_spots,loctype_waterfalls,loctype_religious_sites,loctype_historical_sites,loctype_other,latitude,longitude
691e19ed8e0bdde971bec0f1,131,20,1,5.6,0.0,0.0,0,0,0,42.71500000000003,0.0,0.523,0.477,0.9136,2,0,0,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0f4,77,14,1,4.571428571428571,0.0,0.0,0,0,0,65.72500000000001,0.131,0.751,0.118,-0.0547,0,0,1,0,1,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0f5,100,15,1,5.733333333333333,0.0,0.0,0,0,0,39.33000000000001,0.0,0.886,0.114,0.2023,1,0,1,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0f6,111,18,1,5.222222222222222,0.0,0.0,0,0,0,47.565,0.0,0.675,0.325,0.8271,1,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0f9,87,14,1,5.285714285714286,0.0,0.0,0,0,0,53.639285714285734,0.0,0.839,0.161,0.3612,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0fb,62,12,1,4.25,0.0,0.0,0,0,0,95.955,0.0,0.508,0.492,0.8271,0,0,2,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0fd,59,10,1,5.0,0.0,0.0,0,0,0,69.78500000000001,0.25,0.75,0.0,-0.4588,0,1,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec0ff,99,15,1,5.666666666666667,0.0,0.0,0,0,0,33.690000000000026,0.0,0.71,0.29,0.6486,0,0,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec100,117,18,1,5.555555555555555,0.0,0.0,0,0,0,61.665000000000006,0.0,0.524,0.476,0.9136,3,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec103,69,11,1,5.363636363636363,0.0,0.0,0,0,0,49.54272727272729,0.0,0.662,0.338,0.5574,1,0,0,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec105,122,19,1,5.473684210526316,0.0,0.0,0,0,0,53.97105263157897,0.0,0.543,0.457,0.9118,3,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec106,110,19,1,4.842105263157895,0.0,0.0,0,0,0,40.613157894736844,0.0,0.648,0.352,0.8271,0,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec109,74,12,1,5.25,0.0,0.0,0,0,0,67.75500000000001,0.0,0.404,0.596,0.8957,1,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec10c,83,14,1,5.0,0.0,0.0,0,0,0,71.76785714285715,0.0,0.615,0.385,0.7089,1,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec110,92,15,1,5.2,0.0,0.0,0,0,0,67.53000000000003,0.236,0.566,0.198,0.0516,0,0,3,0,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ed8e0bdde971bec111,89,13,1,5.923076923076923,0.0,0.0,0,0,0,37.455384615384645,0.0,0.469,0.531,0.9062,3,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec112,60,10,1,5.1,0.0,0.0,0,0,0,69.78500000000001,0.0,0.776,0.224,0.3804,0,0,0,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec113,119,19,1,5.315789473684211,0.0,0.0,0,0,0,45.06578947368425,0.0,0.742,0.258,0.7096,1,0,3,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec114,86,12,1,6.25,0.0,0.0,0,0,0,32.504999999999995,0.222,0.568,0.21,-0.0516,0,1,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec115,61,10,1,5.2,0.0,0.0,0,0,0,61.32500000000002,0.0,0.783,0.217,0.3612,0,0,1,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec118,66,11,1,5.090909090909091,0.0,0.0,0,0,0,72.61545454545457,0.0,0.377,0.623,0.8902,3,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec11a,64,10,1,5.5,0.0,0.0,0,0,0,44.405,0.0,0.698,0.302,0.5994,1,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec11b,245,38,1,5.473684210526316,0.0,0.0,0,0,0,30.2334210526316,0.0,0.644,0.356,0.9493,4,0,2,0,2,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec11c,243,38,1,5.421052631578948,0.0,0.0,0,0,0,21.328157894736847,0.0,0.638,0.362,0.9528,2,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec121,71,10,1,6.2,0.0,0.0,0,0,0,35.94500000000002,0.0,0.435,0.565,0.8439,3,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec126,81,13,1,5.3076923076923075,0.0,0.0,0,0,0,63.486153846153854,0.0,0.534,0.466,0.8291,1,0,0,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec129,65,10,1,5.6,0.0,0.0,0,0,0,61.32500000000002,0.0,0.72,0.28,0.5423,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec12d,80,11,1,6.363636363636363,0.0,0.0,0,0,0,26.470000000000027,0.0,0.312,0.688,0.9474,3,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec132,65,12,1,4.5,0.0,0.0,0,0,0,74.805,0.0,0.588,0.412,0.7906,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec134,63,12,1,4.333333333333333,0.0,0.0,0,0,0,88.905,0.0,0.606,0.394,0.7579,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec13b,65,10,1,5.6,0.0,0.0,0,0,0,44.405,0.0,0.422,0.578,0.8625,1,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec13c,64,11,1,4.909090909090909,0.0,0.0,0,0,0,64.9245454545455,0.0,1.0,0.0,0.0,0,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec13d,69,12,1,4.833333333333333,0.0,0.0,0,0,0,67.75500000000001,0.0,0.738,0.262,0.5994,1,0,1,1,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec13e,131,21,1,5.285714285714286,0.0,0.0,0,0,0,40.4914285714286,0.109,0.561,0.33,0.7717,2,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec13f,85,13,1,5.615384615384615,0.0,0.0,0,0,0,56.97846153846157,0.0,0.601,0.399,0.8074,2,0,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec140,59,10,1,5.0,0.0,0.0,0,0,0,69.78500000000001,0.0,0.763,0.237,0.4215,1,0,1,0,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec145,121,20,1,5.1,0.0,0.0,0,0,0,51.17500000000004,0.0,0.523,0.477,0.9136,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec147,80,11,1,6.363636363636363,0.0,0.0,0,0,0,26.470000000000027,0.0,0.455,0.545,0.8625,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec148,92,17,1,4.470588235294118,0.0,0.0,0,0,0,65.16823529411766,0.0,0.67,0.33,0.8126,1,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec14a,72,12,1,5.083333333333333,0.0,0.0,0,0,0,74.805,0.0,0.827,0.173,0.3182,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec14b,88,16,1,4.5625,0.0,0.0,0,0,0,95.42,0.0,0.596,0.404,0.8316,0,0,2,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec14c,92,15,1,5.2,0.0,0.0,0,0,0,67.53000000000003,0.0,0.773,0.227,0.6249,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec14e,74,11,1,5.818181818181818,0.0,0.0,0,0,0,41.8518181818182,0.0,1.0,0.0,0.0,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec14f,126,21,1,5.0476190476190474,0.0,0.0,0,0,0,44.52000000000001,0.0,0.805,0.195,0.5574,1,1,2,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec152,116,18,1,5.5,0.0,0.0,0,0,0,61.665000000000006,0.0,0.515,0.485,0.9217,2,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec153,149,23,1,5.521739130434782,0.0,0.0,0,0,0,32.681304347826114,0.0,0.709,0.291,0.802,1,0,1,2,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec154,60,10,1,5.1,0.0,0.0,0,0,0,78.24500000000002,0.0,0.323,0.677,0.9118,2,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec156,170,28,1,5.107142857142857,0.0,0.0,0,0,0,42.4507142857143,0.0,0.482,0.518,0.9614,4,1,0,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec158,84,11,1,6.7272727272727275,0.0,0.0,0,0,0,34.160909090909115,0.0,0.46,0.54,0.8555,1,0,2,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec159,133,21,1,5.380952380952381,0.0,0.0,0,0,0,44.52000000000001,0.0,0.567,0.433,0.9186,1,0,2,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec15c,98,16,1,5.1875,0.0,0.0,0,0,0,53.120000000000005,0.0,0.68,0.32,0.765,1,0,2,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec15f,151,24,1,5.333333333333333,0.0,0.0,0,0,0,48.525000000000034,0.0,0.734,0.266,0.765,0,0,0,1,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec161,69,10,1,6.0,0.0,0.0,0,0,0,52.86500000000001,0.0,0.387,0.613,0.9022,3,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec165,96,15,1,5.466666666666667,0.0,0.0,0,0,0,67.53000000000003,0.0,0.425,0.575,0.9107,4,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec167,118,18,1,5.611111111111111,0.0,0.0,0,0,0,42.86500000000001,0.063,0.673,0.265,0.6705,1,0,1,1,2,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec168,133,22,1,5.090909090909091,0.0,0.0,0,0,0,53.759545454545474,0.0,0.592,0.408,0.9081,2,0,1,1,0,2,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec16a,89,13,1,5.923076923076923,0.0,0.0,0,0,0,24.440000000000026,0.0,1.0,0.0,0.0,0,0,2,0,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec16f,77,11,1,6.090909090909091,0.0,0.0,0,0,0,41.8518181818182,0.0,0.741,0.259,0.5423,0,0,0,0,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec170,78,13,1,5.076923076923077,0.0,0.0,0,0,0,69.99384615384618,0.0,0.615,0.385,0.7845,2,1,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ee8e0bdde971bec175,128,19,1,5.7894736842105265,0.0,0.0,0,0,0,36.1605263157895,0.0,0.845,0.155,0.5106,0,0,0,0,1,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec176,74,10,1,6.5,0.0,0.0,0,0,0,27.485000000000014,0.0,0.756,0.244,0.4404,0,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec177,136,23,1,4.956521739130435,0.0,0.0,0,0,0,51.07260869565218,0.0,0.694,0.306,0.8316,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec179,86,15,1,4.8,0.0,0.0,0,0,0,73.17000000000003,0.0,0.404,0.596,0.9292,3,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec17a,79,14,1,4.714285714285714,0.0,0.0,0,0,0,89.89642857142859,0.0,0.678,0.322,0.6908,1,0,0,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec17b,71,11,1,5.545454545454546,0.0,0.0,0,0,0,41.8518181818182,0.0,0.387,0.613,0.8777,2,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec17c,119,18,1,5.666666666666667,0.0,0.0,0,0,0,42.86500000000001,0.0,0.468,0.532,0.93,2,0,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec17e,113,16,1,6.125,0.0,0.0,0,0,0,37.25750000000002,0.0,0.441,0.559,0.9451,3,0,1,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec180,95,13,1,6.384615384615385,0.0,0.0,0,0,0,37.455384615384645,0.0,0.621,0.379,0.7717,1,0,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec181,107,17,1,5.352941176470588,0.0,0.0,0,0,0,50.2388235294118,0.0,0.851,0.149,0.4215,1,0,1,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec185,83,14,1,5.0,0.0,0.0,0,0,0,71.76785714285715,0.0,0.667,0.333,0.7184,2,0,2,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec189,121,18,1,5.777777777777778,0.0,0.0,0,0,0,33.465,0.0,0.833,0.167,0.5267,0,0,0,1,1,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec18a,112,16,1,6.0625,0.0,0.0,0,0,0,31.97,0.0,0.667,0.333,0.7906,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec18b,74,13,1,4.769230769230769,0.0,0.0,0,0,0,63.486153846153854,0.0,0.811,0.189,0.4215,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec18d,124,20,1,5.25,0.0,0.0,0,0,0,63.86500000000004,0.306,0.478,0.217,-0.4215,0,0,0,2,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec18e,76,11,1,6.0,0.0,0.0,0,0,0,34.160909090909115,0.0,0.719,0.281,0.5994,1,0,0,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec18f,83,14,1,5.0,0.0,0.0,0,0,0,77.81071428571428,0.172,0.828,0.0,-0.4019,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec190,137,17,1,7.117647058823529,0.0,0.0,0,0,0,-9.478823529411756,0.0,0.56,0.44,0.8481,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec191,78,15,1,4.266666666666667,0.0,0.0,0,0,0,78.81000000000003,0.0,0.695,0.305,0.6908,1,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec192,141,22,1,5.454545454545454,0.0,0.0,0,0,0,49.91409090909093,0.0,0.577,0.423,0.9217,0,0,0,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec193,88,14,1,5.357142857142857,0.0,0.0,0,0,0,47.59642857142859,0.0,0.452,0.548,0.9022,2,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec194,60,10,1,5.1,0.0,0.0,0,0,0,61.32500000000002,0.0,0.407,0.593,0.8807,1,0,0,0,0,1,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec195,69,12,1,4.833333333333333,0.0,0.0,0,0,0,74.805,0.0,0.469,0.531,0.8805,2,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec196,85,15,1,4.733333333333333,0.0,0.0,0,0,0,56.25000000000003,0.0,0.681,0.319,0.7269,0,0,0,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec197,82,14,1,4.928571428571429,0.0,0.0,0,0,0,71.76785714285715,0.0,0.659,0.341,0.7351,1,0,1,1,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec19a,67,12,1,4.666666666666667,0.0,0.0,0,0,0,81.85500000000002,0.0,0.517,0.483,0.8126,1,0,1,0,0,0,Japanese Peace Pagoda - Rumassala,Galle,Other,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6.0234,80.2445
691e19ef8e0bdde971bec19b,91,15,1,5.133333333333334,0.0,0.0,0,0,0,67.53000000000003,0.0,0.782,0.218,0.5994,1,0,2,0,0,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691e19ef8e0bdde971bec19c,139,23,1,5.086956521739131,0.0,0.0,0,0,0,54.750869565217414,0.0,0.523,0.477,0.926,1,0,1,0,0,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691e19ef8e0bdde971bec19d,91,16,1,4.75,0.0,0.0,0,0,0,68.9825,0.0,0.714,0.286,0.6808,2,1,1,1,0,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691e19ef8e0bdde971bec19e,116,18,1,5.5,0.0,0.0,0,0,0,61.665000000000006,0.194,0.465,0.341,0.7003,3,0,3,0,1,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691e19ef8e0bdde971bec19f,138,21,1,5.619047619047619,0.0,0.0,0,0,0,52.57714285714289,0.0,0.753,0.247,0.5994,1,1,3,0,1,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
691e19ef8e0bdde971bec1a0,74,12,1,5.25,0.0,0.0,0,0,0,67.75500000000001,0.0,0.592,0.408,0.7845,1,1,1,0,0,0,"Jungle Beach, Unawatuna",Galle,Beaches,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
